# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 13 Manufacturer: samsung Model: SM-A715F
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,FLP,36.5452447000,29.1228755000,31.299999237060547,0.5646383,3.9,281.0265,1712577377461,0.85982555,45.0,13850127253871,3.2268884,0,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,21,0.0,49359,53777369766164,14,35.9,-119.27930450439453,0.23929999768733978,16,0.0,0.0,1604249980,,,,0,,3,0.58,32.9,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,5,0.0,81935,129395360530107,9,40.3,396.0540771484375,0.02160000056028366,16,0.0,0.0,1575420030,,,,0,,1,0.08,37.3,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,16,0.0,81935,129395358557232,16,34.7,-622.640625,0.053700003772974014,16,0.0,0.0,1575420030,,,,0,,1,0.08,31.700000000000003,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,18,0.0,81935,129395368808643,9,40.1,-29.547836303710938,0.03360000252723694,16,0.0,0.0,1575420030,,,,0,,1,0.08,37.1,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,23,0.0,81935,129395361510477,6,43.2,-625.2529907226562,0.02160000056028366,16,0.0,0.0,1575420030,,,,0,,1,0.08,40.2,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,25,0.0,81935,129395359710856,6,44.1,673.849609375,0.01810000091791153,16,0.0,0.0,1575420030,,,,0,,1,0.08,41.1,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,26,0.0,81935,129395366381755,10,39.2,-294.1880187988281,0.03110000118613243,16,0.0,0.0,1575420030,,,,0,,1,0.08,36.2,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,28,0.0,81935,129395357444122,8,41.4,535.8707275390625,0.04670000448822975,16,0.0,0.0,1575420030,,,,0,,1,0.08,38.4,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,29,0.0,81935,129395365560497,11,38.1,253.56431579589844,0.030400000512599945,16,0.0,0.0,1575420030,,,,0,,1,0.08,35.1,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,31,0.0,81935,129395359211094,10,39.6,368.9613342285156,0.050599999725818634,16,0.0,0.0,1575420030,,,,0,,1,0.08,36.6,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,5,0.0,16399,129381309681390,10,39.0,-7.9984450340271,5.108099937438965,16,0.0,0.0,1561097980,,,,0,,5,0.99,33.0,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,8,0.0,16399,129381309779526,13,36.3,140.13209533691406,0.03869999945163727,16,0.0,0.0,1561097980,,,,0,,5,0.99,30.299999999999997,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,13,0.0,16399,129381312576063,19,32.1,68.10557556152344,0.059300005435943604,16,0.0,0.0,1561097980,,,,0,,5,0.99,26.1,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,29,0.0,16399,129381360354469,12,37.5,-279.59954833984375,0.023900000378489494,16,0.0,0.0,1561097980,,,,0,,5,0.99,31.5,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,30,0.0,16399,129381363353123,13,36.6,166.35385131835938,0.02970000170171261,16,0.0,0.0,1561097980,,,,0,,5,0.99,30.6,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,2,0.0,89103,129395359426152,10,39.7,-43.76723861694336,0.050599999725818634,16,0.0,0.0,1575420030,,,,0,,6,0.11,33.7,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,11,0.0,89103,129395354207475,24,30.2,445.6106872558594,0.5234999656677246,16,0.0,0.0,1575420030,,,,0,,6,0.11,24.2,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,25,0.0,89103,129395354410823,6,43.4,430.66485595703125,0.0471000038087368,16,0.0,0.0,1575420030,,,,0,,6,0.11,37.4,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,30,0.0,89103,129395349313519,17,33.3,-471.6520690917969,0.05880000442266464,16,0.0,0.0,1575420030,,,,0,,6,0.11,27.299999999999997,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,34,0.0,89103,129395353328405,9,40.0,-346.4676208496094,0.0471000038087368,16,0.0,0.0,1575420030,,,,0,,6,0.11,34.0,,,,,,
Raw,1712577377437,14789802000000,18,,-1396597805635252152,-0.7111530303955078,18.052072846330702,-0.7298806662690125,10.721231118792575,953,36,0.0,89103,129395359232509,16,34.3,93.58353424072266,0.0552000030875206,16,0.0,0.0,1575420030,,,,0,,6,0.11,28.299999999999997,,,,,,
Fix,GPS,36.5452452000,29.1228736700,24.611572265625,0.0,3.7900925,,1712577378000,0.840595,,13851121886891,3.0,0,,,
Fix,FLP,36.5452452000,29.1228733000,31.299999237060547,0.38905907,3.9,282.42935,1712577378455,0.840595,45.0,13851121886891,2.116082,0,,,
Status,1712577378000,27,0,1,5,1575420030,42.30,49.0,26.0,1,1,1,37.3
Status,1712577378000,27,1,1,16,1575420030,36.70,316.0,18.0,1,1,1,31.7
Status,1712577378000,27,2,1,18,1575420030,42.90,291.0,79.0,1,1,1,37.9
Status,1712577378000,27,3,1,23,1575420030,48.50,168.0,30.0,1,1,1,43.5
Status,1712577378000,27,4,1,25,1575420030,46.50,150.0,25.0,1,1,1,41.5
Status,1712577378000,27,5,1,26,1575420030,40.30,300.0,50.0,1,1,1,35.3
Status,1712577378000,27,6,1,28,1575420030,43.60,226.0,17.0,1,1,1,38.6
Status,1712577378000,27,7,1,29,1575420030,43.30,63.0,49.0,1,1,1,38.3
Status,1712577378000,27,8,1,31,1575420030,42.80,254.0,25.0,1,1,1,37.8
Status,1712577378000,27,9,3,10,1602000000,42.50,191.0,42.0,0,1,0,37.5
Status,1712577378000,27,10,3,11,1602000000,41.30,291.0,57.0,1,1,1,36.3
Status,1712577378000,27,11,3,20,1602000000,29.00,29.0,38.0,1,1,0,24.0
Status,1712577378000,27,12,3,21,1602000000,37.00,298.0,51.0,1,1,1,32.0
Status,1712577378000,27,13,3,5,1602000000,0.00,82.0,17.0,0,1,0,0.0
Status,1712577378000,27,14,5,5,1561097980,42.00,135.0,37.0,1,1,0,37.0
Status,1712577378000,27,15,5,8,1561097980,42.40,39.0,34.0,1,1,1,37.4
Status,1712577378000,27,16,5,13,1561097980,41.60,50.0,46.0,1,1,1,36.6
Status,1712577378000,27,17,5,29,1561097980,42.80,282.0,42.0,1,1,1,37.8
Status,1712577378000,27,18,5,30,1561097980,45.80,28.0,61.0,1,1,1,40.8
Status,1712577378000,27,19,5,2,1561097980,0.00,111.0,19.0,0,1,0,0.0
Status,1712577378000,27,20,5,27,1561097980,0.00,66.0,17.0,0,1,1,0.0
Status,1712577378000,27,21,6,2,1575420030,44.60,277.0,75.0,1,1,0,39.6
Status,1712577378000,27,22,6,11,1575420030,36.10,43.0,30.0,1,1,1,31.1
Status,1712577378000,27,23,6,25,1575420030,47.40,151.0,43.0,1,1,0,42.4
Status,1712577378000,27,24,6,30,1575420030,34.60,314.0,24.0,1,1,0,29.6
Status,1712577378000,27,25,6,34,1575420030,45.20,239.0,39.0,1,1,0,40.2
Status,1712577378000,27,26,6,36,1575420030,41.90,351.0,78.0,1,1,0,36.9
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,10,0.0,49359,53778367857555,10,39.5,642.9662475585938,0.23260000348091125,16,0.0,0.0,1598062460,,,,0,,3,0.56,36.5,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,11,0.0,49359,53778370948079,11,38.3,-129.1937255859375,0.2379000037908554,16,0.0,0.0,1602000000,,,,0,,3,0.56,35.3,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,20,0.0,49359,53778367031362,40,26.0,445.0907287597656,1.056999921798706,16,0.0,0.0,1603124990,,,,0,,3,0.56,23.0,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,21,0.0,49359,53778369766540,16,34.0,-119.88993072509766,0.2401999980211258,16,0.0,0.0,1604249980,,,,0,,3,0.56,31.0,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,5,0.0,81935,129396360528823,10,39.3,395.4453430175781,0.022099999710917473,16,0.0,0.0,1575420030,,,,0,,1,0.08,36.3,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,16,0.0,81935,129396358559291,17,33.7,-623.6115112304688,0.06030000001192093,16,0.0,0.0,1575420030,,,,0,,1,0.08,30.700000000000003,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,18,0.0,81935,129396368808759,10,39.9,-30.139822006225586,0.0341000035405159,16,0.0,0.0,1575420030,,,,0,,1,0.08,36.9,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,23,0.0,81935,129396361512573,5,45.5,-625.7772216796875,0.020900001749396324,16,0.0,0.0,1575420030,,,,0,,1,0.08,42.5,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,25,0.0,81935,129396359708627,6,43.5,673.3248901367188,0.01860000006854534,16,0.0,0.0,1575420030,,,,0,,1,0.08,40.5,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,26,0.0,81935,129396366382732,12,37.3,-294.7406921386719,0.03290000185370445,16,0.0,0.0,1575420030,,,,0,,1,0.08,34.3,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,28,0.0,81935,129396357442344,9,40.6,535.2123413085938,0.0471000038087368,16,0.0,0.0,1575420030,,,,0,,1,0.08,37.6,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,29,0.0,81935,129396365559706,9,40.3,252.99069213867188,0.029100000858306885,16,0.0,0.0,1575420030,,,,0,,1,0.08,37.3,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,31,0.0,81935,129396359209814,10,39.8,368.3938293457031,0.050599999725818634,16,0.0,0.0,1575420030,,,,0,,1,0.08,36.8,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,5,0.0,16399,129382309681416,13,36.0,-7.9984450340271,5.928799629211426,16,0.0,0.0,1561097980,,,,0,,5,0.85,30.0,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,8,0.0,16399,129382309779057,13,36.4,139.35324096679688,0.03869999945163727,16,0.0,0.0,1561097980,,,,0,,5,0.85,30.4,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,13,0.0,16399,129382312575812,14,35.6,67.48951721191406,0.043800003826618195,16,0.0,0.0,1561097980,,,,0,,5,0.85,29.6,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,29,0.0,16399,129382360355386,13,36.8,-280.36279296875,0.025200000032782555,16,0.0,0.0,1561097980,,,,0,,5,0.85,30.799999999999997,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,30,0.0,16399,129382363352570,10,39.8,165.74969482421875,0.026600001379847527,16,0.0,0.0,1561097980,,,,0,,5,0.85,33.8,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,2,0.0,89103,129396359426296,11,38.6,-44.21797180175781,0.05140000209212303,16,0.0,0.0,1575420030,,,,0,,6,0.06,32.6,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,11,0.0,89103,129396354205998,24,30.1,444.05029296875,0.5234999656677246,16,0.0,0.0,1575420030,,,,0,,6,0.06,24.1,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,25,0.0,89103,129396354409392,8,41.4,430.2399597167969,0.04820000380277634,16,0.0,0.0,1575420030,,,,0,,6,0.06,35.4,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,30,0.0,89103,129396349315096,31,28.6,-472.032958984375,0.6019999980926514,16,0.0,0.0,1575420030,,,,0,,6,0.06,22.6,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,34,0.0,89103,129396353329575,10,39.2,-347.001220703125,0.047600001096725464,16,0.0,0.0,1575420030,,,,0,,6,0.06,33.2,,,,,,
Raw,1712577378437,14790802000000,18,,-1396597805635252152,-0.7409553527832031,17.701531760394573,-0.3257168359596126,9.56709233822928,953,36,0.0,89103,129396359232202,14,35.9,93.10318756103516,0.05430000275373459,16,0.0,0.0,1575420030,,,,0,,6,0.06,29.9,,,,,,
Fix,GPS,36.5452474700,29.1228731300,24.22711181640625,0.25,3.7900925,344.3,1712577379000,0.840595,84.67747,13852131315328,3.0,0,,,
Fix,FLP,36.5452474000,29.1228729000,31.299999237060547,0.24961452,3.9,343.92328,1712577379465,0.840595,84.67747,13852131315328,2.126176,0,,,
Status,1712577379000,27,0,1,5,1575420030,37.00,49.0,26.0,1,1,1,32.0
Status,1712577379000,27,1,1,16,1575420030,41.20,316.0,18.0,1,1,1,36.2
Status,1712577379000,27,2,1,18,1575420030,45.90,291.0,79.0,1,1,1,40.9
Status,1712577379000,27,3,1,23,1575420030,47.60,168.0,30.0,1,1,1,42.6
Status,1712577379000,27,4,1,25,1575420030,40.70,150.0,25.0,1,1,1,35.7
Status,1712577379000,27,5,1,26,1575420030,41.80,300.0,50.0,1,1,1,36.8
Status,1712577379000,27,6,1,28,1575420030,42.60,226.0,17.0,1,1,1,37.6
Status,1712577379000,27,7,1,29,1575420030,44.40,63.0,49.0,1,1,1,39.4
Status,1712577379000,27,8,1,31,1575420030,46.00,254.0,25.0,1,1,1,41.0
Status,1712577379000,27,9,3,10,1602000000,45.40,191.0,42.0,0,1,0,40.4
Status,1712577379000,27,10,3,11,1602000000,43.90,291.0,57.0,1,1,1,38.9
Status,1712577379000,27,11,3,20,1602000000,26.20,29.0,38.0,1,1,0,21.2
Status,1712577379000,27,12,3,21,1602000000,40.10,298.0,51.0,1,1,1,35.1
Status,1712577379000,27,13,3,5,1602000000,0.00,82.0,17.0,0,1,0,0.0
Status,1712577379000,27,14,5,5,1561097980,42.00,135.0,37.0,1,1,0,37.0
Status,1712577379000,27,15,5,8,1561097980,37.20,39.0,34.0,1,1,1,32.2
Status,1712577379000,27,16,5,13,1561097980,41.10,50.0,46.0,1,1,1,36.1
Status,1712577379000,27,17,5,29,1561097980,44.60,282.0,42.0,1,1,1,39.6
Status,1712577379000,27,18,5,30,1561097980,46.30,28.0,61.0,1,1,1,41.3
Status,1712577379000,27,19,5,2,1561097980,0.00,111.0,19.0,0,1,0,0.0
Status,1712577379000,27,20,5,27,1561097980,0.00,66.0,17.0,0,1,1,0.0
Status,1712577379000,27,21,6,2,1575420030,45.00,277.0,75.0,1,1,0,40.0
Status,1712577379000,27,22,6,11,1575420030,37.80,43.0,30.0,1,1,1,32.8
Status,1712577379000,27,23,6,25,1575420030,39.30,151.0,43.0,1,1,0,34.3
Status,1712577379000,27,24,6,30,1575420030,41.70,314.0,24.0,1,1,0,36.7
Status,1712577379000,27,25,6,34,1575420030,48.80,239.0,39.0,1,1,0,43.8
Status,1712577379000,27,26,6,36,1575420030,46.00,351.0,78.0,1,1,0,41.0
Raw,1712577379437,14791802000000,18,,-1396597805635252160,-0.16173362731933594,17.836911865742877,-3.0752575349593645,9.55294512408009,953,10,0.0,49359,53779367855426,7,42.4,643.2158203125,0.23109999299049377,16,0.0,0.0,1598062460,,,,0,,3,0.6,39.4,,,,,,
Raw,1712577379437,14791802000000,18,,-1396597805635252160,-0.16173362731933594,17.836911865742877,-3.0752575349593645,9.55294512408009,953,11,0.0,49359,53779370948537,9,40.9,-129.31687927246094,0.23659999668598175,16,0.0,0.0,1602000000,,,,0,,3,0.6,37.9,,,,,,
